"h_benchmark_fondos","j_link_cnbv","i_benchmark_morningstar","l_link_yahoofinanzas1","a_emisora","m_link_yahoofinanzas2","d_adquiriente","e_cat_cnbv","k_link_morningstar","g_fecha_inicio","f_cat_fondos","c_familia","b_clas_cnbv"
"30% S&P Valmer MEX UDIBonos 5A, 40% S&P Valmer MEX CEDEVIS, 30% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000SDBA&SecurityToken=F00000SDBA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTTRCU4.MX","SCOT-TR CU4","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-TRCU4.MX","Personas físicas","Deuda Tasa Real","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000SDBA","10/12/2013","Deuda","","-"
"S&P Valmer MEX BonosM","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004FN&SecurityToken=F0000004FN%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIMBE.MX","SCOTIMB E","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIMBE.MX","No contribuyentes","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004FN","01/12/2005","Deuda","","-"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002PC7&SecurityToken=F000002PC7%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTRVL.MX","SCOT-RV L","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-RVL.MX","Personas físicas","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002PC7","22/01/2009","Renta Variable","","Común - Agresivo"
"30% S&P Valmer MEX UDIBonos 5A, 40% S&P Valmer MEX CEDEVIS, 30% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TQNU&SecurityToken=F00000TQNU%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTTRM2.MX","SCOT-TR M2","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-TRM2.MX","Personas morales","Deuda Tasa Real","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TQNU","06/06/2014","Deuda","","-"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000W5DO&SecurityToken=F00000W5DO%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTRVE.MX","SCOT-RV E","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-RVE.MX","No contribuyentes","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000W5DO","10/07/2015","-","","Común - Agresivo"
"20% BarclaysUS Agg, 80% BarclaysUS Corp. High Yield","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004A7&SecurityToken=F0000004A7%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=NAVIGTRBE1.MX","NAVIGTR BE1","https://es-us.finanzas.yahoo.com/q/hp?s=NAVIGTRBE1.MX","No contribuyentes","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004A7","06/11/2013","Deuda","","Deuda PF - Mercado de dinero"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000000464&SecurityToken=F000000464%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBOE4.MX","SURCETE BOE4","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBOE4.MX","No contribuyentes","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000000464","08/06/2006","Deuda","","Deuda PM no contribuyente - Agresivo"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000W9DP&SecurityToken=F00000W9DP%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTRVC1E.MX","SCOT-RV C1E","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-RVC1E.MX","Fondo de fondos","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000W9DP","24/08/2015","-","","Común - Agresivo"
"Barclays US Universal TR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O62S&SecurityToken=F00000O62S%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTFXCU3.MX","SCOT-FX CU3","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-FXCU3.MX","Personas físicas","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O62S","16/04/2012","Renta Variable","","-"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000GY7R&SecurityToken=F00000GY7R%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBFE.MX","SURCETE BFE","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBFE.MX","No contribuyentes","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000GY7R","05/03/2010","Deuda","","Deuda PM no contribuyente - Agresivo"
"20% BarclaysUS Agg, 80% BarclaysUS Corp. High Yield","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004A8&SecurityToken=F0000004A8%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=NAVIGTRBF2.MX","NAVIGTR BF2","https://es-us.finanzas.yahoo.com/q/hp?s=NAVIGTRBF2.MX","Personas físicas","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004A8","01/09/2005","Deuda","","Deuda PF - Mercado de dinero"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000000462&SecurityToken=F000000462%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBOE3.MX","SURCETE BOE3","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBOE3.MX","No contribuyentes","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000000462","08/06/2006","Deuda","","Deuda PM no contribuyente - Agresivo"
"FTSE-PiP Fondeo-G Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PCAC&SecurityToken=F00000PCAC%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBOE4.MX","FONDEO BOE4","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBOE4.MX","No contribuyentes","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PCAC","20/12/2012","Deuda","","Dueda PF - Agresivo"
"FTSE-PiP Fondeo-G Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PCAF&SecurityToken=F00000PCAF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBOM2.MX","FONDEO BOM2","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBOM2.MX","Personas morales","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PCAF","20/12/2012","Deuda","","Dueda PF - Agresivo"
"FTSE-PiP Fondeo-G Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PCA7&SecurityToken=F00000PCA7%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBF2.MX","FONDEO BF2","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBF2.MX","Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PCA7","20/12/2012","Deuda","","Dueda PF - Agresivo"
"26.9% Others, 25% FTSE-PiP Cetes 28d 24hrs, 3.5% FTSE-PiP Fondeo Gross 24hrs, 5.5% FTSE-PiPG Fix 5Yrs 24hrs, 5.5% FTSE-PiPG Fix 10Yrs 24hrs, 4.6% FTSE-PiPG Real 1Yr 24hrs, 15% FTSE-PiPG Real 5Yrs 24hrs, 14% FTSE-PiPG Real 10Yrs 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MMW8&SecurityToken=F00000MMW8%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURV20BOE3.MX","SURV20 BOE3","https://es-us.finanzas.yahoo.com/q/hp?s=SURV20BOE3.MX","No contribuyentes","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MMW8","21/06/2011","Renta Variable","","Común - Agresivo"
"FTSE-PiP Fondeo-G Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PCA8&SecurityToken=F00000PCA8%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBFP.MX","FONDEO BFP","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBFP.MX","Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PCA8","20/12/2012","Deuda","","Dueda PF - Agresivo"
"FTSE-PiP Fondeo-G Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PCA5&SecurityToken=F00000PCA5%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBDF.MX","FONDEO BDF","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBDF.MX","Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PCA5","20/12/2012","Deuda","","Dueda PF - Agresivo"
"26.9% Others, 25% FTSE-PiP Cetes 28d 24hrs, 3.5% FTSE-PiP Fondeo Gross 24hrs, 5.5% FTSE-PiPG Fix 5Yrs 24hrs, 5.5% FTSE-PiPG Fix 10Yrs 24hrs, 4.6% FTSE-PiPG Real 1Yr 24hrs, 15% FTSE-PiPG Real 5Yrs 24hrs, 14% FTSE-PiPG Real 10Yrs 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MMWA&SecurityToken=F00000MMWA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURV20BOE5.MX","SURV20 BOE5","https://es-us.finanzas.yahoo.com/q/hp?s=SURV20BOE5.MX","No contribuyentes","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MMWA","21/06/2011","Renta Variable","","Común - Agresivo"
"FTSE-PiP Fondeo-G Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PCA9&SecurityToken=F00000PCA9%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBOE1.MX","FONDEO BOE1","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBOE1.MX","No contribuyentes","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PCA9","20/12/2012","Deuda","","Dueda PF - Agresivo"
"FTSE-PiP Fondeo-G Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PCAB&SecurityToken=F00000PCAB%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBOE3.MX","FONDEO BOE3","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBOE3.MX","No contribuyentes","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PCAB","20/12/2012","Deuda","","Dueda PF - Agresivo"
"FTSE-PiP Fondeo-G Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PCAG&SecurityToken=F00000PCAG%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBOM3.MX","FONDEO BOM3","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBOM3.MX","Personas morales","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PCAG","20/12/2012","Deuda","","Dueda PF - Agresivo"
"FTSE-PiP Fondeo-G Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PCAD&SecurityToken=F00000PCAD%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBOE5.MX","FONDEO BOE5","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBOE5.MX","No contribuyentes","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PCAD","20/12/2012","Deuda","","Dueda PF - Agresivo"
"26.9% Others, 25% FTSE-PiP Cetes 28d 24hrs, 3.5% FTSE-PiP Fondeo Gross 24hrs, 5.5% FTSE-PiPG Fix 5Yrs 24hrs, 5.5% FTSE-PiPG Fix 10Yrs 24hrs, 4.6% FTSE-PiPG Real 1Yr 24hrs, 15% FTSE-PiPG Real 5Yrs 24hrs, 14% FTSE-PiPG Real 10Yrs 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MMW7&SecurityToken=F00000MMW7%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURV20BOE2.MX","SURV20 BOE2","https://es-us.finanzas.yahoo.com/q/hp?s=SURV20BOE2.MX","No contribuyentes","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MMW7","21/06/2011","Renta Variable","","Común - Agresivo"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PHOY&SecurityToken=F00000PHOY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBF2.MX","SURCETE BF2","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBF2.MX","Personas físicas","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PHOY","23/01/2013","Deuda","","Deuda PM no contribuyente - Agresivo"
"FTSE-PiP Fondeo-G Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PCA4&SecurityToken=F00000PCA4%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBDE.MX","FONDEO BDE","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBDE.MX","No contribuyentes","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PCA4","20/12/2012","Deuda","","Dueda PF - Agresivo"
"FTSE-PiP Fondeo-G Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PCAA&SecurityToken=F00000PCAA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBOE2.MX","FONDEO BOE2","https://es-us.finanzas.yahoo.com/q/hp?s=FONDEOBOE2.MX","No contribuyentes","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PCAA","20/12/2012","Deuda","","Dueda PF - Agresivo"
"MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000EXOW&SecurityToken=F00000EXOW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURGLOBBD.MX","SURGLOB BD","https://es-us.finanzas.yahoo.com/q/hp?s=SURGLOBBD.MX","No contribuyentes","RV Global","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000EXOW","02/12/2008","Renta Variable","","Común - Agresivo"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000SEJK&SecurityToken=F00000SEJK%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURIPCBDE.MX","SURIPC BDE","https://es-us.finanzas.yahoo.com/q/hp?s=SURIPCBDE.MX","No contribuyentes","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000SEJK","27/12/2013","Renta Variable","","Común - Indizado al IPC"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000M9FA&SecurityToken=F00000M9FA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURPLUSBOE4.MX","SURPLUS BOE4","https://es-us.finanzas.yahoo.com/q/hp?s=SURPLUSBOE4.MX","No contribuyentes","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000M9FA","08/03/2011","Renta Variable","","Común - Agresivo"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000M9FC&SecurityToken=F00000M9FC%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURPLUSBOF.MX","SURPLUS BOF","https://es-us.finanzas.yahoo.com/q/hp?s=SURPLUSBOF.MX","Personas físicas","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000M9FC","08/03/2011","Renta Variable","","Común - Agresivo"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000M9FB&SecurityToken=F00000M9FB%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURPLUSBOE5.MX","SURPLUS BOE5","https://es-us.finanzas.yahoo.com/q/hp?s=SURPLUSBOE5.MX","No contribuyentes","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000M9FB","08/03/2011","Renta Variable","","Común - Agresivo"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VPS2&SecurityToken=F00000VPS2%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURPATBM.MX","SURPAT BM","https://es-us.finanzas.yahoo.com/q/hp?s=SURPATBM.MX","Personas morales","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VPS2","24/12/2014","-","","Común - Largo plazo"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000M9FD&SecurityToken=F00000M9FD%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURPLUSBOM.MX","SURPLUS BOM","https://es-us.finanzas.yahoo.com/q/hp?s=SURPLUSBOM.MX","Personas morales","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000M9FD","08/03/2011","Renta Variable","","Común - Agresivo"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000M9F6&SecurityToken=F00000M9F6%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURPLUSBOE1.MX","SURPLUS BOE1","https://es-us.finanzas.yahoo.com/q/hp?s=SURPLUSBOE1.MX","No contribuyentes","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000M9F6","08/03/2011","Renta Variable","","Común - Agresivo"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000M9F8&SecurityToken=F00000M9F8%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURPLUSBOE3.MX","SURPLUS BOE3","https://es-us.finanzas.yahoo.com/q/hp?s=SURPLUSBOE3.MX","No contribuyentes","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000M9F8","08/03/2011","Renta Variable","","Común - Agresivo"
"26.9% Others, 25% FTSE-PiP Cetes 28d 24hrs, 3.5% FTSE-PiP Fondeo Gross 24hrs, 5.5% FTSE-PiPG Fix 5Yrs 24hrs, 5.5% FTSE-PiPG Fix 10Yrs 24hrs, 4.6% FTSE-PiPG Real 1Yr 24hrs, 15% FTSE-PiPG Real 5Yrs 24hrs, 14% FTSE-PiPG Real 10Yrs 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MMW9&SecurityToken=F00000MMW9%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURV20BOE4.MX","SURV20 BOE4","https://es-us.finanzas.yahoo.com/q/hp?s=SURV20BOE4.MX","No contribuyentes","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MMW9","21/06/2011","Renta Variable","","Común - Agresivo"
